Measurement Time,Production (W),To Battery (W),To Grid (W),To Home (W),Consumption (W),From Battery (W),From Grid (W),From Solar (W),hour,day,month,weekday,day_night,tariff,role
2023-12-12 19:45:00,0.0,0.0,0.0,0.0,7540.6294,0.0,7540.6294,0.0,19,12,12,1,0,4.5,Consumer
2023-12-12 20:00:00,0.0,0.0,0.0,0.0,6813.5996,0.0,6813.5996,0.0,20,12,12,1,0,4.5,Consumer
2023-12-12 20:15:00,0.0,0.0,0.0,0.0,5259.9775,0.0,5259.9775,0.0,20,12,12,1,0,4.5,Consumer
2023-12-12 20:30:00,0.0,0.0,0.0,0.0,2882.876,0.0,2882.876,0.0,20,12,12,1,0,4.5,Consumer
2023-12-12 20:45:00,0.0,0.0,0.0,0.0,1918.9944,0.0,1918.9944,0.0,20,12,12,1,0,4.5,Consumer
2023-12-12 21:00:00,0.0,0.0,0.0,0.0,1260.9641,0.0,1260.9641,0.0,21,12,12,1,0,4.5,Consumer
2023-12-12 21:15:00,0.0,0.0,0.0,0.0,1296.1127,0.0,1296.1127,0.0,21,12,12,1,0,4.5,Consumer
2023-12-12 21:30:00,0.0,0.0,0.0,0.0,1294.4242,0.0,1294.4242,0.0,21,12,12,1,0,4.5,Consumer
2023-12-12 21:45:00,0.0,0.0,0.0,0.0,1278.4144,0.0,1278.4144,0.0,21,12,12,1,0,4.5,Consumer
2023-12-12 22:00:00,0.0,0.0,0.0,0.0,1224.6212,0.0,1224.6212,0.0,22,12,12,1,0,4.5,Consumer
2023-12-12 22:15:00,0.0,0.0,0.0,0.0,1237.7809,0.0,1237.7809,0.0,22,12,12,1,0,4.5,Consumer
2023-12-12 22:30:00,0.0,0.0,0.0,0.0,1764.4335,0.0,1764.4335,0.0,22,12,12,1,0,4.5,Consumer
2023-12-12 22:45:00,0.0,0.0,0.0,0.0,3731.0894,0.0,3731.0894,0.0,22,12,12,1,0,4.5,Consumer
2023-12-12 23:00:00,0.0,0.0,0.0,0.0,3148.8872,0.0,3148.8872,0.0,23,12,12,1,0,4.5,Consumer
2023-12-12 23:15:00,0.0,0.0,0.0,0.0,3079.3293,0.0,3079.3293,0.0,23,12,12,1,0,4.5,Consumer
2023-12-12 23:30:00,0.0,0.0,0.0,0.0,3194.2024,0.0,3194.2024,0.0,23,12,12,1,0,4.5,Consumer
2023-12-12 23:45:00,0.0,0.0,0.0,0.0,1981.3203,0.0,1981.3203,0.0,23,12,12,1,0,4.5,Consumer
2023-12-13 00:00:00,0.0,0.0,0.0,0.0,2067.519,0.0,2067.519,0.0,0,13,12,2,0,4.5,Consumer
2023-12-13 00:15:00,0.0,0.0,0.0,0.0,3667.2385,0.0,3667.2385,0.0,0,13,12,2,0,4.5,Consumer
2023-12-13 00:30:00,0.0,0.0,0.0,0.0,2964.2122,0.0,2964.2122,0.0,0,13,12,2,0,4.5,Consumer
2023-12-13 00:45:00,0.0,0.0,0.0,0.0,2956.0225,0.0,2956.0225,0.0,0,13,12,2,0,4.5,Consumer
2023-12-13 01:00:00,0.0,0.0,0.0,0.0,2961.5479,0.0,2961.5479,0.0,1,13,12,2,0,4.5,Consumer
2023-12-13 01:15:00,0.0,0.0,0.0,0.0,2125.218,0.0,2125.218,0.0,1,13,12,2,0,4.5,Consumer
2023-12-13 01:30:00,0.0,0.0,0.0,0.0,2082.672,0.0,2082.672,0.0,1,13,12,2,0,4.5,Consumer
2023-12-13 01:45:00,0.0,0.0,0.0,0.0,1899.7622,0.0,1899.7622,0.0,1,13,12,2,0,4.5,Consumer
2023-12-13 02:00:00,0.0,0.0,0.0,0.0,1746.503,0.0,1746.503,0.0,2,13,12,2,0,4.5,Consumer
2023-12-13 02:15:00,0.0,0.0,0.0,0.0,2061.025,0.0,2061.025,0.0,2,13,12,2,0,4.5,Consumer
2023-12-13 02:30:00,0.0,0.0,0.0,0.0,3697.918,0.0,3697.918,0.0,2,13,12,2,0,4.5,Consumer
2023-12-13 02:45:00,0.0,0.0,0.0,0.0,1742.2325,0.0,1742.2325,0.0,2,13,12,2,0,4.5,Consumer
2023-12-13 03:00:00,0.0,0.0,0.0,0.0,1714.2628,0.0,1714.2628,0.0,3,13,12,2,0,4.5,Consumer
2023-12-13 03:15:00,0.0,0.0,0.0,0.0,1748.9352,0.0,1748.9352,0.0,3,13,12,2,0,4.5,Consumer
2023-12-13 03:30:00,0.0,0.0,0.0,0.0,1781.5171,0.0,1781.5171,0.0,3,13,12,2,0,4.5,Consumer
2023-12-13 03:45:00,0.0,0.0,0.0,0.0,1730.823,0.0,1730.823,0.0,3,13,12,2,0,4.5,Consumer
2023-12-13 04:00:00,0.0,0.0,0.0,0.0,1780.0531,0.0,1780.0531,0.0,4,13,12,2,0,4.5,Consumer
2023-12-13 04:15:00,0.0,0.0,0.0,0.0,1545.0265,0.0,1545.0265,0.0,4,13,12,2,0,4.5,Consumer
2023-12-13 04:30:00,0.0,0.0,0.0,0.0,972.5629,0.0,972.5629,0.0,4,13,12,2,0,4.5,Consumer
2023-12-13 04:45:00,0.0,0.0,0.0,0.0,888.3172,0.0,888.3172,0.0,4,13,12,2,0,4.5,Consumer
2023-12-13 05:00:00,0.0,0.0,0.0,0.0,848.6035,0.0,848.6035,0.0,5,13,12,2,0,4.5,Consumer
2023-12-13 05:15:00,0.0,0.0,0.0,0.0,854.646,0.0,854.646,0.0,5,13,12,2,0,4.5,Consumer
2023-12-13 05:30:00,0.0,0.0,0.0,0.0,872.6854,0.0,872.6854,0.0,5,13,12,2,0,4.5,Consumer
2023-12-13 05:45:00,0.0,0.0,0.0,0.0,868.23883,0.0,868.23883,0.0,5,13,12,2,0,4.5,Consumer
2023-12-13 06:00:00,0.0,0.0,0.0,0.0,899.01917,0.0,899.01917,0.0,6,13,12,2,1,6.5,Consumer
2023-12-13 06:15:00,0.0,0.0,0.0,0.0,950.86206,0.0,950.86206,0.0,6,13,12,2,1,6.5,Consumer
2023-12-13 06:30:00,24.666666,0.0,0.0,24.666666,1262.1587,0.0,1237.4921,24.666666,6,13,12,2,1,6.5,Prosumer
2023-12-13 06:45:00,180.33333,0.0,0.0,180.33333,2462.142,0.0,2281.8088,180.33333,6,13,12,2,1,6.5,Prosumer
2023-12-13 07:00:00,623.3333,0.0,0.0,623.3333,1322.8312,0.0,699.49786,623.3333,7,13,12,2,1,6.5,Prosumer
2023-12-13 07:15:00,930.3333,0.0,0.0,930.3333,1386.2166,0.0,455.8832,930.3333,7,13,12,2,1,6.5,Prosumer
2023-12-13 07:30:00,1168.3334,0.0,0.0,1168.3334,1935.3811,0.0,767.0477,1168.3334,7,13,12,2,1,6.5,Prosumer
2023-12-13 07:45:00,1438.3334,0.0,0.0,1438.3334,1643.239,0.0,204.9057,1438.3334,7,13,12,2,1,6.5,Prosumer
2023-12-13 08:00:00,1579.3334,0.0,74.94392,1504.3894,1559.1096,0.0,54.720196,1504.3894,8,13,12,2,1,6.5,Producer
2023-12-13 08:15:00,1846.0,0.0,398.02695,1447.973,1447.973,0.0,0.0,1447.973,8,13,12,2,1,6.5,Producer
2023-12-13 08:30:00,2055.0,0.0,571.3389,1483.6611,1483.6611,0.0,0.0,1483.6611,8,13,12,2,1,6.5,Producer
2023-12-13 08:45:00,2494.3333,0.0,1032.3987,1461.9344,1461.9344,0.0,0.0,1461.9344,8,13,12,2,1,6.5,Producer
2023-12-13 09:00:00,3635.0,0.0,0.0,3635.0,4388.8794,0.0,753.87933,3635.0,9,13,12,2,1,6.5,Prosumer
2023-12-13 09:15:00,4340.0,0.0,2206.304,2133.696,2526.3784,0.0,392.68237,2133.696,9,13,12,2,1,6.5,Producer
2023-12-13 09:30:00,4995.0,0.0,3550.6565,1444.3434,1444.3434,0.0,0.0,1444.3434,9,13,12,2,1,6.5,Producer
2023-12-13 09:45:00,5545.0,0.0,3815.5432,1729.4567,1729.4567,0.0,0.0,1729.4567,9,13,12,2,1,6.5,Producer
2023-12-13 10:00:00,5876.3335,0.0,5053.611,822.7225,822.7225,0.0,0.0,822.7225,10,13,12,2,1,6.5,Producer
2023-12-13 10:15:00,6628.6665,0.0,4260.5337,2368.1328,2368.1328,0.0,0.0,2368.1328,10,13,12,2,1,6.5,Producer
2023-12-13 10:30:00,7027.0,0.0,5298.1616,1728.8383,1728.8383,0.0,0.0,1728.8383,10,13,12,2,1,6.5,Producer
2023-12-13 10:45:00,7535.3335,0.0,5782.024,1753.3099,1753.3099,0.0,0.0,1753.3099,10,13,12,2,1,6.5,Producer
2023-12-13 11:00:00,7711.3335,0.0,6290.83,1420.5042,1420.5042,0.0,0.0,1420.5042,11,13,12,2,1,6.5,Producer
2023-12-13 11:15:00,7189.6665,0.0,5323.255,1866.4116,1866.4116,0.0,0.0,1866.4116,11,13,12,2,1,6.5,Producer
2023-12-13 11:30:00,6211.3335,0.0,2748.1487,3463.1853,3463.1853,0.0,0.0,3463.1853,11,13,12,2,1,6.5,Producer
2023-12-13 11:45:00,6751.6665,0.0,4460.0444,2291.622,2291.622,0.0,0.0,2291.622,11,13,12,2,1,6.5,Producer
2023-12-13 12:00:00,8223.0,0.0,5178.8696,3044.1304,3044.1304,0.0,0.0,3044.1304,12,13,12,2,1,6.5,Producer
2023-12-13 12:15:00,7898.6665,0.0,2774.361,5124.305,5124.305,0.0,0.0,5124.305,12,13,12,2,1,6.5,Producer
2023-12-13 12:30:00,7106.3335,0.0,1679.7919,5426.5415,5630.432,0.0,203.8907,5426.5415,12,13,12,2,1,6.5,Producer
2023-12-13 12:45:00,6533.0,0.0,1564.4254,4968.5747,5176.217,0.0,207.64226,4968.5747,12,13,12,2,1,6.5,Producer
2023-12-13 13:00:00,5596.0,0.0,3237.7234,2358.2766,2358.2766,0.0,0.0,2358.2766,13,13,12,2,1,6.5,Producer
2023-12-13 13:15:00,5378.6665,0.0,3618.347,1760.3197,1760.3197,0.0,0.0,1760.3197,13,13,12,2,1,6.5,Producer
2023-12-13 13:30:00,3375.3333,0.0,2202.3198,1173.0132,1173.0132,0.0,0.0,1173.0132,13,13,12,2,1,6.5,Producer
2023-12-13 13:45:00,3953.3333,0.0,2412.9158,1540.4175,1540.4175,0.0,0.0,1540.4175,13,13,12,2,1,6.5,Producer
2023-12-13 14:00:00,5108.0,0.0,4233.301,874.69946,874.69946,0.0,0.0,874.69946,14,13,12,2,1,6.5,Producer
2023-12-13 14:15:00,6145.3335,0.0,3428.5027,2716.8308,2716.8308,0.0,0.0,2716.8308,14,13,12,2,1,6.5,Producer
2023-12-13 14:30:00,6208.0,0.0,3235.4956,2972.5044,2972.5044,0.0,0.0,2972.5044,14,13,12,2,1,6.5,Producer
2023-12-13 14:45:00,1789.3334,0.0,1184.4061,604.92737,1984.1061,0.0,1379.1787,604.92737,14,13,12,2,1,6.5,Prosumer
2023-12-13 15:00:00,4436.6665,0.0,3341.3018,1095.3644,1095.3644,0.0,0.0,1095.3644,15,13,12,2,1,6.5,Producer
2023-12-13 15:15:00,3763.0,0.0,1972.7162,1790.2838,1790.2838,0.0,0.0,1790.2838,15,13,12,2,1,6.5,Producer
2023-12-13 15:30:00,3452.3333,0.0,1975.4644,1476.8688,1476.8688,0.0,0.0,1476.8688,15,13,12,2,1,6.5,Producer
2023-12-13 15:45:00,2717.0,0.0,863.4288,1853.5712,1901.2255,0.0,47.654297,1853.5712,15,13,12,2,1,6.5,Producer
2023-12-13 16:00:00,2503.0,0.0,934.62555,1568.3745,1568.3745,0.0,0.0,1568.3745,16,13,12,2,1,6.5,Producer
2023-12-13 16:15:00,2268.0,0.0,191.17688,2076.8232,2982.7856,0.0,905.9625,2076.8232,16,13,12,2,1,6.5,Prosumer
2023-12-13 16:30:00,1881.6666,0.0,406.15445,1475.5122,1536.4039,0.0,60.89171,1475.5122,16,13,12,2,1,6.5,Producer
2023-12-13 16:45:00,1384.0,0.0,118.84418,1265.1558,1647.3942,0.0,382.2384,1265.1558,16,13,12,2,1,6.5,Prosumer
2023-12-13 17:00:00,1001.6667,0.0,0.0,1001.6667,1812.6967,0.0,811.02997,1001.6667,17,13,12,2,1,6.5,Prosumer
2023-12-13 17:15:00,599.0,0.0,0.0,599.0,2525.5063,0.0,1926.5065,599.0,17,13,12,2,1,6.5,Prosumer
2023-12-13 17:30:00,152.66667,0.0,0.0,152.66667,2797.0725,0.0,2644.4058,152.66667,17,13,12,2,1,6.5,Prosumer
2023-12-13 17:45:00,46.0,0.0,0.0,46.0,2816.5571,0.0,2770.5571,46.0,17,13,12,2,1,6.5,Prosumer
2023-12-13 18:00:00,44.333332,0.0,0.0,44.333332,3942.3914,0.0,3898.058,44.333332,18,13,12,2,0,4.5,Prosumer
2023-12-13 18:15:00,0.0,0.0,0.0,0.0,3935.155,0.0,3935.155,0.0,18,13,12,2,0,4.5,Consumer
2023-12-13 18:30:00,0.0,0.0,0.0,0.0,2415.7434,0.0,2415.7434,0.0,18,13,12,2,0,4.5,Consumer
2023-12-13 18:45:00,0.0,0.0,0.0,0.0,2583.1948,0.0,2583.1948,0.0,18,13,12,2,0,4.5,Consumer
2023-12-13 19:00:00,0.0,0.0,0.0,0.0,3633.9583,0.0,3633.9583,0.0,19,13,12,2,0,4.5,Consumer
2023-12-13 19:15:00,0.0,0.0,0.0,0.0,4061.3408,0.0,4061.3408,0.0,19,13,12,2,0,4.5,Consumer
2023-12-13 19:30:00,0.0,0.0,0.0,0.0,3517.639,0.0,3517.639,0.0,19,13,12,2,0,4.5,Consumer
2023-12-13 19:45:00,0.0,0.0,0.0,0.0,3633.8845,0.0,3633.8845,0.0,19,13,12,2,0,4.5,Consumer
2023-12-13 20:00:00,0.0,0.0,0.0,0.0,3810.5083,0.0,3810.5083,0.0,20,13,12,2,0,4.5,Consumer
2023-12-13 20:15:00,0.0,0.0,0.0,0.0,3912.888,0.0,3912.888,0.0,20,13,12,2,0,4.5,Consumer
2023-12-13 20:30:00,0.0,0.0,0.0,0.0,2853.2058,0.0,2853.2058,0.0,20,13,12,2,0,4.5,Consumer
2023-12-13 20:45:00,0.0,0.0,0.0,0.0,6322.831,0.0,6322.831,0.0,20,13,12,2,0,4.5,Consumer
2023-12-13 21:00:00,0.0,0.0,0.0,0.0,4069.4666,0.0,4069.4666,0.0,21,13,12,2,0,4.5,Consumer
2023-12-13 21:15:00,0.0,0.0,0.0,0.0,1361.875,0.0,1361.875,0.0,21,13,12,2,0,4.5,Consumer
2023-12-13 21:30:00,0.0,0.0,0.0,0.0,1221.3767,0.0,1221.3767,0.0,21,13,12,2,0,4.5,Consumer
2023-12-13 21:45:00,0.0,0.0,0.0,0.0,1282.9751,0.0,1282.9751,0.0,21,13,12,2,0,4.5,Consumer
2023-12-13 22:00:00,0.0,0.0,0.0,0.0,1239.1394,0.0,1239.1394,0.0,22,13,12,2,0,4.5,Consumer
2023-12-13 22:15:00,0.0,0.0,0.0,0.0,1684.6554,0.0,1684.6554,0.0,22,13,12,2,0,4.5,Consumer
2023-12-13 22:30:00,0.0,0.0,0.0,0.0,1172.1252,0.0,1172.1252,0.0,22,13,12,2,0,4.5,Consumer
2023-12-13 22:45:00,0.0,0.0,0.0,0.0,1231.1619,0.0,1231.1619,0.0,22,13,12,2,0,4.5,Consumer
2023-12-13 23:00:00,0.0,0.0,0.0,0.0,2877.8364,0.0,2877.8364,0.0,23,13,12,2,0,4.5,Consumer
2023-12-13 23:15:00,0.0,0.0,0.0,0.0,2279.112,0.0,2279.112,0.0,23,13,12,2,0,4.5,Consumer
2023-12-13 23:30:00,0.0,0.0,0.0,0.0,3173.977,0.0,3173.977,0.0,23,13,12,2,0,4.5,Consumer
2023-12-13 23:45:00,0.0,0.0,0.0,0.0,1971.247,0.0,1971.247,0.0,23,13,12,2,0,4.5,Consumer
2023-12-14 00:00:00,0.0,0.0,0.0,0.0,1995.15,0.0,1995.15,0.0,0,14,12,3,0,4.5,Consumer
2023-12-14 00:15:00,0.0,0.0,0.0,0.0,2022.6095,0.0,2022.6095,0.0,0,14,12,3,0,4.5,Consumer
2023-12-14 00:30:00,0.0,0.0,0.0,0.0,3044.5542,0.0,3044.5542,0.0,0,14,12,3,0,4.5,Consumer
2023-12-14 00:45:00,0.0,0.0,0.0,0.0,3690.8193,0.0,3690.8193,0.0,0,14,12,3,0,4.5,Consumer
2023-12-14 01:00:00,0.0,0.0,0.0,0.0,3163.1523,0.0,3163.1523,0.0,1,14,12,3,0,4.5,Consumer
2023-12-14 01:15:00,0.0,0.0,0.0,0.0,3182.9697,0.0,3182.9697,0.0,1,14,12,3,0,4.5,Consumer
2023-12-14 01:30:00,0.0,0.0,0.0,0.0,3185.2412,0.0,3185.2412,0.0,1,14,12,3,0,4.5,Consumer
2023-12-14 01:45:00,0.0,0.0,0.0,0.0,2755.8962,0.0,2755.8962,0.0,1,14,12,3,0,4.5,Consumer
2023-12-14 02:00:00,0.0,0.0,0.0,0.0,2181.155,0.0,2181.155,0.0,2,14,12,3,0,4.5,Consumer
2023-12-14 02:15:00,0.0,0.0,0.0,0.0,1885.5593,0.0,1885.5593,0.0,2,14,12,3,0,4.5,Consumer
2023-12-14 02:30:00,0.0,0.0,0.0,0.0,1852.0831,0.0,1852.0831,0.0,2,14,12,3,0,4.5,Consumer
2023-12-14 02:45:00,0.0,0.0,0.0,0.0,1522.6238,0.0,1522.6238,0.0,2,14,12,3,0,4.5,Consumer
2023-12-14 03:00:00,0.0,0.0,0.0,0.0,1880.7449,0.0,1880.7449,0.0,3,14,12,3,0,4.5,Consumer
2023-12-14 03:15:00,0.0,0.0,0.0,0.0,1827.473,0.0,1827.473,0.0,3,14,12,3,0,4.5,Consumer
2023-12-14 03:30:00,0.0,0.0,0.0,0.0,1612.1907,0.0,1612.1907,0.0,3,14,12,3,0,4.5,Consumer
2023-12-14 03:45:00,0.0,0.0,0.0,0.0,1695.2335,0.0,1695.2335,0.0,3,14,12,3,0,4.5,Consumer
2023-12-14 04:00:00,0.0,0.0,0.0,0.0,1451.391,0.0,1451.391,0.0,4,14,12,3,0,4.5,Consumer
2023-12-14 04:15:00,0.0,0.0,0.0,0.0,1867.4978,0.0,1867.4978,0.0,4,14,12,3,0,4.5,Consumer
2023-12-14 04:30:00,0.0,0.0,0.0,0.0,1522.238,0.0,1522.238,0.0,4,14,12,3,0,4.5,Consumer
2023-12-14 04:45:00,0.0,0.0,0.0,0.0,1569.0919,0.0,1569.0919,0.0,4,14,12,3,0,4.5,Consumer
2023-12-14 05:00:00,0.0,0.0,0.0,0.0,1764.9792,0.0,1764.9792,0.0,5,14,12,3,0,4.5,Consumer
2023-12-14 05:15:00,0.0,0.0,0.0,0.0,1701.0044,0.0,1701.0044,0.0,5,14,12,3,0,4.5,Consumer
2023-12-14 05:30:00,0.0,0.0,0.0,0.0,1730.6079,0.0,1730.6079,0.0,5,14,12,3,0,4.5,Consumer
2023-12-14 05:45:00,0.0,0.0,0.0,0.0,1181.8932,0.0,1181.8932,0.0,5,14,12,3,0,4.5,Consumer
2023-12-14 06:00:00,0.0,0.0,0.0,0.0,807.96466,0.0,807.96466,0.0,6,14,12,3,1,6.5,Consumer
2023-12-14 06:15:00,0.0,0.0,0.0,0.0,933.5175,0.0,933.5175,0.0,6,14,12,3,1,6.5,Consumer
2023-12-14 06:30:00,35.333332,0.0,0.0,35.333332,1113.7792,0.0,1078.4458,35.333332,6,14,12,3,1,6.5,Prosumer
2023-12-14 06:45:00,128.0,0.0,0.0,128.0,1997.411,0.0,1869.411,128.0,6,14,12,3,1,6.5,Prosumer
2023-12-14 07:00:00,373.33334,0.0,0.0,373.33334,1385.1306,0.0,1011.79724,373.33334,7,14,12,3,1,6.5,Prosumer
2023-12-14 07:15:00,659.3333,0.0,0.0,659.3333,1048.3579,0.0,389.02463,659.3333,7,14,12,3,1,6.5,Prosumer
2023-12-14 07:30:00,943.0,0.0,1.2818655,941.71814,1053.8348,0.0,112.11668,941.71814,7,14,12,3,1,6.5,Prosumer
2023-12-14 07:45:00,1240.6666,0.0,320.27567,920.39087,920.39087,0.0,0.0,920.39087,7,14,12,3,1,6.5,Producer
2023-12-14 08:00:00,1580.0,0.0,108.07476,1471.9253,1471.9253,0.0,0.0,1471.9253,8,14,12,3,1,6.5,Producer
2023-12-14 08:15:00,1942.6666,0.0,190.99107,1751.6755,1751.6755,0.0,0.0,1751.6755,8,14,12,3,1,6.5,Producer
2023-12-14 08:30:00,2294.6667,0.0,216.28554,2078.381,3467.7764,0.0,1389.3953,2078.381,8,14,12,3,1,6.5,Prosumer
2023-12-14 08:45:00,2653.3333,0.0,702.73676,1950.5966,2296.3254,0.0,345.72888,1950.5966,8,14,12,3,1,6.5,Producer
2023-12-14 09:00:00,3510.6667,0.0,2369.944,1140.7227,1140.7227,0.0,0.0,1140.7227,9,14,12,3,1,6.5,Producer
2023-12-14 09:15:00,4022.3333,0.0,2215.478,1806.8552,1806.8552,0.0,0.0,1806.8552,9,14,12,3,1,6.5,Producer
2023-12-14 09:30:00,4719.0,0.0,2196.808,2522.192,2522.192,0.0,0.0,2522.192,9,14,12,3,1,6.5,Producer
2023-12-14 09:45:00,5343.6665,0.0,4137.14,1206.5265,1206.5265,0.0,0.0,1206.5265,9,14,12,3,1,6.5,Producer
2023-12-14 10:00:00,5991.0,0.0,5132.9243,858.0757,858.0757,0.0,0.0,858.0757,10,14,12,3,1,6.5,Producer
2023-12-14 10:15:00,6694.0,0.0,5747.7817,946.2181,946.2181,0.0,0.0,946.2181,10,14,12,3,1,6.5,Producer
2023-12-14 10:30:00,7044.0,0.0,6075.6084,968.3918,968.3918,0.0,0.0,968.3918,10,14,12,3,1,6.5,Producer
2023-12-14 10:45:00,7503.6665,0.0,6523.5327,980.13354,980.13354,0.0,0.0,980.13354,10,14,12,3,1,6.5,Producer
2023-12-14 11:00:00,7965.0,0.0,5137.6846,2827.3152,2827.3152,0.0,0.0,2827.3152,11,14,12,3,1,6.5,Producer
2023-12-14 11:15:00,8068.0,0.0,7223.9473,844.05255,844.05255,0.0,0.0,844.05255,11,14,12,3,1,6.5,Producer
2023-12-14 11:30:00,8219.0,0.0,5924.2485,2294.7515,2294.7515,0.0,0.0,2294.7515,11,14,12,3,1,6.5,Producer
2023-12-14 11:45:00,8327.667,0.0,6156.4355,2171.2312,2171.2312,0.0,0.0,2171.2312,11,14,12,3,1,6.5,Producer
2023-12-14 12:00:00,8374.0,0.0,6596.606,1777.3942,1777.3942,0.0,0.0,1777.3942,12,14,12,3,1,6.5,Producer
2023-12-14 12:15:00,8242.667,0.0,6751.405,1491.2618,1491.2618,0.0,0.0,1491.2618,12,14,12,3,1,6.5,Producer
2023-12-14 12:30:00,8299.0,0.0,5171.6255,3127.3748,3127.3748,0.0,0.0,3127.3748,12,14,12,3,1,6.5,Producer
2023-12-14 12:45:00,8018.6665,0.0,6278.512,1740.1544,1740.1544,0.0,0.0,1740.1544,12,14,12,3,1,6.5,Producer
2023-12-14 13:00:00,7792.0,0.0,6830.098,961.90204,961.90204,0.0,0.0,961.90204,13,14,12,3,1,6.5,Producer
2023-12-14 13:15:00,7633.3335,0.0,6612.824,1020.5091,1020.5091,0.0,0.0,1020.5091,13,14,12,3,1,6.5,Producer
2023-12-14 13:30:00,7384.6665,0.0,6370.4595,1014.2072,1014.2072,0.0,0.0,1014.2072,13,14,12,3,1,6.5,Producer
2023-12-14 13:45:00,7007.3335,0.0,5960.287,1047.0464,1047.0464,0.0,0.0,1047.0464,13,14,12,3,1,6.5,Producer
2023-12-14 14:00:00,6381.0,0.0,5461.5356,919.4642,919.4642,0.0,0.0,919.4642,14,14,12,3,1,6.5,Producer
2023-12-14 14:15:00,6131.6665,0.0,3439.3254,2692.3408,2692.3408,0.0,0.0,2692.3408,14,14,12,3,1,6.5,Producer
2023-12-14 14:30:00,5692.3335,0.0,3181.6191,2510.7148,2510.7148,0.0,0.0,2510.7148,14,14,12,3,1,6.5,Producer
2023-12-14 14:45:00,5543.3335,0.0,3106.5515,2436.7825,2436.7825,0.0,0.0,2436.7825,14,14,12,3,1,6.5,Producer
2023-12-14 15:00:00,5009.0,0.0,3458.3767,1550.6232,1550.6232,0.0,0.0,1550.6232,15,14,12,3,1,6.5,Producer
2023-12-14 15:15:00,4444.3335,0.0,1327.9369,3116.3965,3116.3965,0.0,0.0,3116.3965,15,14,12,3,1,6.5,Producer
2023-12-14 15:30:00,4015.0,0.0,1709.415,2305.585,2305.585,0.0,0.0,2305.585,15,14,12,3,1,6.5,Producer
2023-12-14 15:45:00,3483.0,0.0,1006.98126,2476.0188,2476.0188,0.0,0.0,2476.0188,15,14,12,3,1,6.5,Producer
2023-12-14 16:00:00,2817.0,0.0,0.0,2817.0,4243.1963,0.0,1426.196,2817.0,16,14,12,3,1,6.5,Prosumer
2023-12-14 16:15:00,2246.6667,0.0,372.32803,1874.3389,1997.0006,0.0,122.66174,1874.3389,16,14,12,3,1,6.5,Producer
2023-12-14 16:30:00,1733.3334,0.0,580.2024,1153.131,1153.131,0.0,0.0,1153.131,16,14,12,3,1,6.5,Producer
2023-12-14 16:45:00,1295.0,0.0,0.0,1295.0,3543.4358,0.0,2248.4358,1295.0,16,14,12,3,1,6.5,Prosumer
2023-12-14 17:00:00,895.0,0.0,0.0,895.0,2686.2375,0.0,1791.2375,895.0,17,14,12,3,1,6.5,Prosumer
2023-12-14 17:15:00,567.3333,0.0,0.0,567.3333,3683.527,0.0,3116.1938,567.3333,17,14,12,3,1,6.5,Prosumer
2023-12-14 17:30:00,331.0,0.0,0.0,331.0,2903.94,0.0,2572.94,331.0,17,14,12,3,1,6.5,Prosumer
2023-12-14 17:45:00,116.0,0.0,0.0,116.0,3070.4053,0.0,2954.4053,116.0,17,14,12,3,1,6.5,Prosumer
2023-12-14 18:00:00,26.333334,0.0,0.0,26.333334,1711.7988,0.0,1685.4655,26.333334,18,14,12,3,0,4.5,Prosumer
2023-12-14 18:15:00,0.0,0.0,0.0,0.0,1780.1857,0.0,1780.1857,0.0,18,14,12,3,0,4.5,Consumer
2023-12-14 18:30:00,0.0,0.0,0.0,0.0,1791.0834,0.0,1791.0834,0.0,18,14,12,3,0,4.5,Consumer
2023-12-14 18:45:00,0.0,0.0,0.0,0.0,2560.6885,0.0,2560.6885,0.0,18,14,12,3,0,4.5,Consumer
2023-12-14 19:00:00,0.0,0.0,0.0,0.0,2586.2312,0.0,2586.2312,0.0,19,14,12,3,0,4.5,Consumer
2023-12-14 19:15:00,0.0,0.0,0.0,0.0,2185.2197,0.0,2185.2197,0.0,19,14,12,3,0,4.5,Consumer
2023-12-14 19:30:00,0.0,0.0,0.0,0.0,2108.1548,0.0,2108.1548,0.0,19,14,12,3,0,4.5,Consumer
2023-12-14 19:45:00,0.0,0.0,0.0,0.0,3051.912,0.0,3051.912,0.0,19,14,12,3,0,4.5,Consumer
2023-12-14 20:00:00,0.0,0.0,0.0,0.0,3324.0396,0.0,3324.0396,0.0,20,14,12,3,0,4.5,Consumer
2023-12-14 20:15:00,0.0,0.0,0.0,0.0,5442.9946,0.0,5442.9946,0.0,20,14,12,3,0,4.5,Consumer
2023-12-14 20:30:00,0.0,0.0,0.0,0.0,4862.77,0.0,4862.77,0.0,20,14,12,3,0,4.5,Consumer
2023-12-14 20:45:00,0.0,0.0,0.0,0.0,3060.9583,0.0,3060.9583,0.0,20,14,12,3,0,4.5,Consumer
2023-12-14 21:00:00,0.0,0.0,0.0,0.0,3624.8743,0.0,3624.8743,0.0,21,14,12,3,0,4.5,Consumer
2023-12-14 21:15:00,0.0,0.0,0.0,0.0,4231.578,0.0,4231.578,0.0,21,14,12,3,0,4.5,Consumer
2023-12-14 21:30:00,0.0,0.0,0.0,0.0,4193.646,0.0,4193.646,0.0,21,14,12,3,0,4.5,Consumer
2023-12-14 21:45:00,0.0,0.0,0.0,0.0,3801.493,0.0,3801.493,0.0,21,14,12,3,0,4.5,Consumer
